id	title	youtube_id	youtube_id_original	duration	Block ID	Block title
1087	Kvadratická funkce	dfoXtodyiIA	""	443	390	Kvadratické rovnice a funkce
3220	Kvadratická funkce 2	4Bc5-HRop5Y		509	390	Kvadratické rovnice a funkce
3223	Modelování růstu populace komárů pomocí kvadratické rovnice	fW1u-OFbA1M		519	390	Kvadratické rovnice a funkce
1176	Soustavy nelineárních rovnic	hjigR_rHKDI	""	345	390	Kvadratické rovnice a funkce
3224	Soustavy nelineárních rovnic 2	XPf8LMu7QSw		502	390	Kvadratické rovnice a funkce
3225	Soustavy nelineárních rovnic 3	FksgVpM_iXs		417	390	Kvadratické rovnice a funkce
3226	Soustavy nelineárních rovnic 4	GQf1vjfxuo8		214	390	Kvadratické rovnice a funkce
3228	Soustavy nelineárních rovnic 5	swFohliPgmQ		254	390	Kvadratické rovnice a funkce
3214	Doplnění na čtverec - příklad	sh-MP-dVhD4		182	390	Kvadratické rovnice a funkce
772	pH slabé kyseliny	icNOBmKjDLo	""	571	94	Kyseliny a zásady
3268	Vztah mezi Ka a Kb	DGMs81-Rp1o		680	94	Kyseliny a zásady
719	pH slabé zásady	gDJtOIxDu78	""	780	94	Kyseliny a zásady
3269	pH roztoků solí	XZWoMXVANww		855	94	Kyseliny a zásady
3114	Acidobazické vlastnosti solí	HwkEQfsJenk		453	94	Kyseliny a zásady
1587	Arrheniova definice kyselin a zásad	Y4HzGldIAss	""	470	94	Kyseliny a zásady
2993	Bronstedova-Lowryho definice kyselin a zásad	XVOU9c3crbc		537	94	Kyseliny a zásady
3107	Autoionizace vody	NUyYlRxMtcs		655	94	Kyseliny a zásady
3111	Definice pH	J7-GewgqWUQ		698	94	Kyseliny a zásady
332	pH a pOH silných kyselin a zásad	tS2YJPmKOFQ	""	889	94	Kyseliny a zásady
3112	Silné kyseliny a silné zásady	gsu4gjrFApA		752	94	Kyseliny a zásady
804	Konjugované kyseliny a báze	4441EyWBPt8	""	506	94	Kyseliny a zásady
1667	Vztah mezi pKa a pKb	3Gm4nAAc3zc	""	873	94	Kyseliny a zásady
466	"Spiral Jetty (spirálový hlavolam) od Smithsona, 1970"	NUu0_Zn55yM	""	225	328	Land Art
2077	"Maya Lin, Památník veteránů z Vietnamu, 1982"	wuxjTxxQUTs	""	433	328	Land Art
1519	Sekundární aktivní transport v nefronu	czY5nyvZ7cU	""	853	130	Ledviny
1275	Ledviny a nefron	cc8sUv2SuaY	""	1118	130	Ledviny
2166	Úvod do ledvin	mcQQGGShmLs	""	384	130	Ledviny
1061	Části nefronu	_vBJkK4eocA	""	548	130	Ledviny
1519	Sekundární aktivní transport v nefronu	czY5nyvZ7cU	""	853	220	Ledviny a nefron
1275	Ledviny a nefron	cc8sUv2SuaY	""	1118	220	Ledviny a nefron
255	Soustava dvou nerovnic 4	cvB8b4AACyE	""	268	405	Lineární nerovnice I
3101	Zobrazování nerovností na číselné ose	ilWDSYnTEFs		374	405	Lineární nerovnice I
3359	Zkouška řešení nerovnic	Yh4TXMVq9eg		310	405	Lineární nerovnice I
298	Soustava dvou nerovnic	0YErxSShF0A	""	271	405	Lineární nerovnice I
254	Soustava dvou nerovnic 2	ZF_cZ-GX9PI	""	161	405	Lineární nerovnice I
3089	Soustava dvou nerovnic 3	d2cnQ5ahHgE		314	405	Lineární nerovnice I
3090	Soustava dvou nerovnic 5	A3xPhzs-KBI		706	405	Lineární nerovnice I
135	Lineární rovnice 12	ICqC7DF2vFs	tuVd355R-OQ	840	380	Lineární rovnice a nerovnice I
141	Lineární rovnice 11	5zqdlMYcnlc	a5uNoOnEy_A	278	380	Lineární rovnice a nerovnice I
61	Nerovnice - řešení jedním krokem	Rhv9oxPdnh8	17a443nL7Qw	120	380	Lineární rovnice a nerovnice I
266	Nerovnice se sčítáním a odčítáním	gWlBYg9MAGU	UTs4uZhu5t8	430	380	Lineární rovnice a nerovnice I
127	Lineární rovnice 5	tL976zeQSzc	9DxrF6Ttws4	759	380	Lineární rovnice a nerovnice I
298	Soustava dvou nerovnic	0YErxSShF0A	""	271	379	Lineární rovnice a nerovnice II
3090	Soustava dvou nerovnic 5	A3xPhzs-KBI		706	379	Lineární rovnice a nerovnice II
254	Soustava dvou nerovnic 2	ZF_cZ-GX9PI	""	161	379	Lineární rovnice a nerovnice II
3088	Lineární rovnice s neznámou konstantou	adPgapI-h3g		335	379	Lineární rovnice a nerovnice II
1435	Příklad: Slovní úloha na procenta 2	JVlfQEhzLMM	""	247	379	Lineární rovnice a nerovnice II
3087	Příklad: Slovní úloha na procenta	OBVGQt1Eeug		404	379	Lineární rovnice a nerovnice II
1789	Kolik má rovnice řešení?	qsL_5Y8uWPU	""	327	379	Lineární rovnice a nerovnice II
1232	Příklad: Rovnice s neznámou ve jmenovateli	Z7C69xP08d8	""	204	379	Lineární rovnice a nerovnice II
3086	Jednoduché rovnice se zlomky a desetinnými čísly 2	a3acutLstF8		471	379	Lineární rovnice a nerovnice II
3085	Jednoduché rovnice se zlomky a desetinnými čísly	XD-FDGdWnR8		272	379	Lineární rovnice a nerovnice II
213	Proč dělíme obě strany rovnice	Ye13MIPv6n0	""	194	379	Lineární rovnice a nerovnice II
775	Intuitivní řešení jednoduchých rovnic	kbqO0YTUyAY	""	279	379	Lineární rovnice a nerovnice II
3084	Kontrola řešení rovnice	U9OfQd8poTQ		225	379	Lineární rovnice a nerovnice II
141	Lineární rovnice 11	5zqdlMYcnlc	a5uNoOnEy_A	278	402	Lineární rovnice I
146	Lineární rovnice s neznámou ve jmenovateli	OJoEi6ihTdc	9IUEk9fn2Vs	468	402	Lineární rovnice I
263	Lineární rovnice 8	TOxvjhqe-1w	Zn-GbH2S0Dk	408	402	Lineární rovnice I
132	Lineární rovnice 10	WVsvHMZOn38	DopnmxeMt-s	370	402	Lineární rovnice I
126	Lineární rovnice 9	ApGe03g1djU	bAerID24QJ0	452	402	Lineární rovnice I
145	Lineární rovnice 13	PU_EiSakx9E	zKotuhQWIRg	117	402	Lineární rovnice I
135	Lineární rovnice 12	ICqC7DF2vFs	tuVd355R-OQ	840	402	Lineární rovnice I
1232	Příklad: Rovnice s neznámou ve jmenovateli	Z7C69xP08d8	""	204	404	Lineární rovnice II
2088	Příklad: Počet řešení lineární rovnice	Dq0xFgQB9qo	""	100	404	Lineární rovnice II
3087	Příklad: Slovní úloha na procenta	OBVGQt1Eeug		404	404	Lineární rovnice II
3084	Kontrola řešení rovnice	U9OfQd8poTQ		225	404	Lineární rovnice II
3085	Jednoduché rovnice se zlomky a desetinnými čísly	XD-FDGdWnR8		272	404	Lineární rovnice II
1435	Příklad: Slovní úloha na procenta 2	JVlfQEhzLMM	""	247	404	Lineární rovnice II
3086	Jednoduché rovnice se zlomky a desetinnými čísly 2	a3acutLstF8		471	404	Lineární rovnice II
213	Proč dělíme obě strany rovnice	Ye13MIPv6n0	""	194	404	Lineární rovnice II
3088	Lineární rovnice s neznámou konstantou	adPgapI-h3g		335	404	Lineární rovnice II
1789	Kolik má rovnice řešení?	qsL_5Y8uWPU	""	327	404	Lineární rovnice II
775	Intuitivní řešení jednoduchých rovnic	kbqO0YTUyAY	""	279	404	Lineární rovnice II
727	Graf lineární rovnice	86NwKBcOlow	""	269	377	Lineární rovnice o dvou neznámých
3110	Shrnutí způsobů vyjadřování rovnice přímky	-6Fu2T_RSGM		477	377	Lineární rovnice o dvou neznámých
3074	Obecná rovnice přímky	6CFE60iP2Ug		487	377	Lineární rovnice o dvou neznámých
3070	Směrnice přímky je konstatní	24WMbh1BBKc		476	377	Lineární rovnice o dvou neznámých
3072	Přímka zadaná směrnicí a libovolným bodem	K_OI9LA54AA		367	377	Lineární rovnice o dvou neznámých
3073	Přímka zadaná dvěma body	LtpXvUCrgrM		427	377	Lineární rovnice o dvou neznámých
3565	Vlastnosti logaritmů 2	TMmxKZaCqe0		605	408	Logaritmy
3370	Rovnice s logaritmy s neznámou v argumentu	Kv2iHde7Xgw		253	408	Logaritmy
909	Rovnice s logaritmy s neznámou v základu.	oqAYqT70EBQ	""	208	408	Logaritmy
3428	Řešení exponenciální funkce	7Ig6kVZaWoU		312	408	Logaritmy
3404	Porovnání exponenciální a logaritmické funkce	K_PiPfYxtao		342	408	Logaritmy
3438	Zakreslení logaritmických funkcí	DuYgVVU_BwY		550	408	Logaritmy
3567	Graf logaritmické funkce	LqyA96oYtwE		388	408	Logaritmy
3537	Změna základu logaritmu - důkaz	1reblXFlM6I		299	408	Logaritmy
3598	Změna základu logaritmu 2	qtsMgdZ98Yg		403	408	Logaritmy
3566	Změna základu logaritmu	OkFdDqW9xxM		453	408	Logaritmy
3369	Využití vlastností logaritmu - kombinovaný příklad	RhzXX5PbsuQ		130	408	Logaritmy
1611	Využití vlastností logaritmů - mocnina	Pb9V374iOas	""	289	408	Logaritmy
3368	Využití vlastností logaritmů - sčítání	pkGrXzakRFs		304	408	Logaritmy
516	Úvod do vlastností logaritmů	PupNgv49_WY	""	556	408	Logaritmy
3367	Výpočet logaritmu pomocí kalkulačky	Dpo_-GrMpNE		217	408	Logaritmy
3317	Vztah mezi exponenciálou a logaritmem	Iz6IVf8frjw		359	408	Logaritmy
1371	Zajímavější logaritmické výrazy	eTWCARmrzJ0	""	260	408	Logaritmy
1355	Úvod do logaritmů	Z5myJ8dg_rM	""	422	408	Logaritmy
1008	Snellův zákon - Příklad 1	HahjsBApxLE	""	644	28	Lom a odraz světla
2574	Disperze	HRuLhY0NAMI		135	28	Lom a odraz světla
1832	Totální (úplný) odraz	WRuatAcd2WY	""	475	28	Lom a odraz světla
1927	Snellův zákon - Příklad 2	10LuSfZZa3E	""	685	28	Lom a odraz světla
125	Lom světla a Snellův zákon	y55tzg_jW9I	""	864	28	Lom a odraz světla
716	Lom světla ve vodě	jxptCXHLxKQ	""	265	28	Lom a odraz světla
3520	Násobení lomených výrazů	f-wz_ZzSDdg		292	423	Lomené výrazy
3390	Odčítání lomených výrazů	j8cKFzj5V6g		288	423	Lomené výrazy
3521	Dělení lomených výrazů	gcnk8TnzsLc		250	423	Lomené výrazy
1106	Násobení a dělení lomených výrazů 1	3GL69IA2q4s	""	218	423	Lomené výrazy
1777	Sčítání lomených výrazů	w7NhLkQynS8	""	164	423	Lomené výrazy
3519	Vztah mezi násobením a dělením lomených výrazů	6nALFmvvgds		356	423	Lomené výrazy
3455	Zjednodušování lomených výrazů - aplikační úloha	XChok8XlF90		252	423	Lomené výrazy
1037	Zjednodušování lomených výrazů	7Uos1ED3KHI	""	923	423	Lomené výrazy
1039	Zjednodušování lomených výrazů 2	ey_b3aPsRl8	""	233	423	Lomené výrazy
1038	Zjednodušování lomených výrazů 3	dstNU7It-Ro	""	402	423	Lomené výrazy
3517	Zjednodušení lomeného výrazu: mocniny vyššího stupně	yPZ7In2tdOQ		353	423	Lomené výrazy
3518	Zjednodušování lomeného výrazu se dvěma proměnnými	e7vA_S7abSY		371	423	Lomené výrazy
1719	Zjednodušování jednočlenů	4Eax48gDg9g	""	56	423	Lomené výrazy
3837	Elektromotorické napětí indukované tyčí v magnetickém poli	rqq11Id_x5E	""	482	25	Magnetismus
3840	Indukovaný proud ve vodiči	KuUMUvwvML8	""	728	25	Magnetismus
121	Proton v magnetickém poli 2	b1QFKLZC11U	""	639	25	Magnetismus
120	Proton v magnetickém poli 1	LTuGQy4rmmo	""	648	25	Magnetismus
119	Magnetická pole a pohybující se částice	NnlAI4ZiUrQ	""	539	25	Magnetismus
118	Úvod do magnetismu	8Y4JSp5U82I	""	644	25	Magnetismus
337	Objev magnetismu	IzyheHIPBXU	""	69	25	Magnetismus
3838	"Elektromotory, 2. část"	cePkWyXRvIQ	""	637	25	Magnetismus
273	"Elektromotory, 3. část"	XMkUDyl1ZRo	""	401	25	Magnetismus
335	Elektromagnet	_cSUJY7w9Kg	""	181	25	Magnetismus
3835	Tok a magnetický tok	m1PPujngqAw	""	603	25	Magnetismus
3819	Úvod do Faradayova zákona	vcStzn55MG0	""	337	25	Magnetismus
3818	Lenzův zákon	xxZenoBs2Pg	""	346	25	Magnetismus
3836	Příklad na Faradayův zákon	9q-T8o1HUcw	""	570	25	Magnetismus
223	Vodiče a magnetická síla	jQ2nD8ZGeEw	""	655	25	Magnetismus
3825	Faradayův zákon a výroba elektřiny	mqIkaCXbjCw	""	338	25	Magnetismus
123	"Elektromotory, 1. část"	pAgPfr7MkkU	""	636	25	Magnetismus
211	"Magnetická síla mezi vodiči, 2. část"	4tctB1wZNiI	""	661	25	Magnetismus
1406	"Magnetická síla mezi vodiči, 1. část"	l3hw0twZSCc	""	660	25	Magnetismus
122	Magnetické pole tvořené proudem	Ri557hvwhcM	""	582	25	Magnetismus
1750	"Parmigianino, Madona s dlouhým krkem, 1530-33"	suIUUGdNyWk	""	284	299	Manýrismus
1244	"Bellini & Titian, Sešlost bohů, 1514 a 1529"	Mx59hYSFCeA	""	185	299	Manýrismus
1965	"Bronzino, portrét Eleonory z Toleda a jejího syna Giovanniho, 1544-1545"	fpgvjMKCyAA	""	173	299	Manýrismus
2049	Bronzino & manýristický portrét	4mpFcaeElCs	""	630	299	Manýrismus
1188	"Annibale Carracci, Ukřižování, 1583"	7Hc08dgjLrM	""	603	299	Manýrismus
2070	"Carracci, Strop paláce Farnese, 1597-1606"	DR9ad67Ftv0	""	578	299	Manýrismus
957	"Titian, Portrét Muže (Muž s Prošívaným Rukávem), 1510-20"	AAeBt4zGDUA	""	274	299	Manýrismus
920	"Giorgione,Uctívání Pastýřů, 1505/10"	M0Nf2Osgwkc	""	225	299	Manýrismus
856	"Giorgione, Tři filozofové, okolo roku 1506"	RD_Mh_SDz3s	""	259	299	Manýrismus
2071	"Benvenuto Cellini, Perseus s hlavou Medúzy, okolo 1554"	ZdTm669G7ik	""	772	299	Manýrismus
939	"Titian, Noli me Tangere, okolo r. 1514"	Rw8XE6hvHBo	""	234	299	Manýrismus
1250	"Tizian, Bakchus a Ariadna, 1523-24"	bYyxwxEqTQo	""	211	299	Manýrismus
1956	"Parmigianino, Autoportrét ve vypouklém zrdcadle, 1523-24"	pfnX-zgXHBM	""	173	299	Manýrismus
1868	"Jacopo Tintoretto, Poslední večeře,  1594"	YhsjS5CtCTE	""	296	299	Manýrismus
2180	Výpočet skalárního a vektorového součinu v notaci jednotkových vektorů	enr7JqvehJs	""	587	26	Matematika vektorů
1795	Lineární algebra: Množina řešení Ax=b	1PsNIzUJPkc	""	994	441	Maticový počet
3627	Lineární algebra: Příklad na hledání inverzní matice	r9aTLTN16V4		382	441	Maticový počet
1583	Vzorec pro inverzní matici  2x2	eEUK_ThrHuQ	""	1100	441	Maticový počet
3660	Lineární algebra: Determinant matice 3x3	0c7dt2SQfLw	""	601	441	Maticový počet
3661	Lineární algebra: Determinant matice n krát n.	H9BWRYJNIv4	""	1120	441	Maticový počet
3634	Lineární algebra: Výpočet determinantu rozvojem podle jiných řádků a sloupců	nu87kfmwNfU		543	441	Maticový počet
2007	Sarrusovo pravidlo	4xFIi0JF2AM	""	438	441	Maticový počet
1245	Transponování matice	2t0003_sxtU	""	517	441	Maticový počet
3655	Determinant transponované matice	x-GV2v0dRNE	""	850	441	Maticový počet
1793	Lineární transformace	4PCktDZJH8E	""	833	441	Maticový počet
3624	Lineární zobrazení jako součin matice s vektorem	PErhLkQcpZ8		1052	441	Maticový počet
3625	Součet a násobení lineární transformace	wHuY97vss18		909	441	Maticový počet
1339	Jednotkový vektor	lQn7fksaDq0	""	419	441	Maticový počet
3645	Maticový součin - příklad	x1z0hOyjapU	""	1094	441	Maticový počet
3646	Asociativita maticového násobení	Hhc96U_HvQE		719	441	Maticový počet
3626	Distributivita součinu matic	oMWTMj78cwc		592	441	Maticový počet
2288	Poznejte kůži!	4zKjzl0futI	""	316	135	Medicína - Různé
2134	Kojení - reflex ejekce mléka	cMhgFt1xT7c	""	412	135	Medicína - Různé
1800	Trávení	v2V4zMx33Mc	""	1008	135	Medicína - Různé
2192	Gestaltismus	20N53khArXA	""	488	135	Medicína - Různé
2352	Neurogenní šok	-Y3CbsxhlQE		499	135	Medicína - Různé
2357	Neuroplasticita	J8wW1t1JqUc		580	135	Medicína - Různé
2362	Weberův zákon a práh rozlišitelnosti	O_nY1TM2RZM		541	135	Medicína - Různé
2384	Senzorická adaptace	8shz0KfqkMo		401	135	Medicína - Různé
2385	Progresivní a regresivní zpracování informací	aJy5_p_LAhQ		267	135	Medicína - Různé
2386	Způsoby odstraňování neurotransmiterů ze synaptické štěrbiny	FO10z7FX13c		227	135	Medicína - Různé
2240	Pohled na zdravotní systém USA	LMHxxvbzFqc	""	482	135	Medicína - Různé
1801	Autonomní a somatický nervový systém	ye28W_OygOw	""	228	135	Medicína - Různé
1562	Mrtvice (Cévní mozková příhoda)	xbyfeEW56Nc	""	368	135	Medicína - Různé
1959	Centrální chemoreceptory.	lVacrVMmJX8	""	464	135	Medicína - Různé
2011	Cyklus podvýživy	yL8ejNmJII4	""	265	135	Medicína - Různé
2387	Senzorická adaptace a amplifikace	JC_TVyAMYE0		245	135	Medicína - Různé
2318	Přehled funkcí nervového systému	qrK-FBdjGk4	""	398	135	Medicína - Různé
879	Modrý kříž a Modrý štít	S9xdJgPWO-w	""	605	135	Medicína - Různé
1375	Anatomie prsu	iv28TEA99rg	""	250	135	Medicína - Různé
1725	Předčasná puberta	XhYQYVQq6K0	""	628	135	Medicína - Různé
2315	Rentgenový snímek krční páteře	cbkTTluHaTw	""	424	135	Medicína - Různé
2208	Vyrovnání mezního užitku z utraceného dolaru	KbW6OiuRa1Y	""	462	238	Mezní užitek a rozpočtové linie
2244	Optimální bod na rozpočtové linii	nhSSu0Nzs30	""	564	238	Mezní užitek a rozpočtové linie
1720	Druhy indiferenčních křivek	kJ43GdU5Uzc	""	349	238	Mezní užitek a rozpočtové linie
2485	Rozpočtová linie	Uq5Wzs96tiw		236	238	Mezní užitek a rozpočtové linie
2243	Odvození křivky poptávky od vylepšování mezního užitku z dolaru	4-_-wQc3EGE	""	523	238	Mezní užitek a rozpočtové linie
2177	Mezní užitek	Kf9KhwryQNE	""	735	238	Mezní užitek a rozpočtové linie
2248	Indiferenční křivky a mezní míra substituce	7G4BUm7M6MY	""	652	238	Mezní užitek a rozpočtové linie
2196	"Jackie Winsor - ""Lano č. 1"" (1976)"	Mn4D4eQxeMU	""	194	322	Minimalismus
2048	"Mondrian, Kompozice č. 2 s červenou a modrou, 1929"	NpWxl4C0OWU	""	363	322	Minimalismus
2353	"Hesse, Beze jména (Dílo z lan), 1970"	-nrSCokEUXg		226	322	Minimalismus
549	"Donald Judd, Bez názvu, 1969"	G37C5vKCwH4	""	230	322	Minimalismus
3178	Odčítání mnohočlenů s více proměnnými 2	G9C7uz3XOh0		224	388	Mnohočleny
1274	Výpočet mnohočlenu se zadanou hodnotou x.	03yq7XsErqo	""	69	388	Mnohočleny
3175	Odčítání mnohočlenů 3	DMyhUb1pZT0		147	388	Mnohočleny
3176	Sčítání mnohočlenů s více proměnnými	jroamh6SIo0		150	388	Mnohočleny
3177	Odčítání mnohočlenů s více proměnnými	AqMT_zB9rP8		130	388	Mnohočleny
1708	Násobení jednočlenů - příklad	ssY1dFl7d30	""	65	388	Mnohočleny
3180	Násobení jednočlenů - dopočítávání	mzULbezO6iA		212	388	Mnohočleny
3182	Roznásobování závorky - dopočítávání	NADPP4wlo1Q		258	388	Mnohočleny
3187	Násobení dvojčlenů - příklad	4fQeHtSdw80		312	388	Mnohočleny
3190	Násobení dvojčlenů - opakování	ieC5LgoGJVg		283	388	Mnohočleny
3191	Násobení mnohočlenů - další příklad	bamcYQDzVTw		259	388	Mnohočleny
1518	Mnohočleny a geometrie	EvvxBdNIUeQ	""	277	388	Mnohočleny
1448	Mnohočleny a peníze.	IGs7IB48Fvg	""	84	388	Mnohočleny
3192	Mnohočleny a okno.	J1HAY8E3gms		288	388	Mnohočleny
1576	Univerzální množina a doplněk množiny	GVZUpOm3XUg	""	386	17	Množiny
1556	Rozdíl množin	2B4EBvVvf9w	""	375	17	Množiny
1505	"Pojem množina, průnik a sjednocení množin"	jAfNg3ylZAI	""	464	17	Množiny
1575	"Podmnožina, vlastní podmnožina a nadmnožina."	1wsF9GpGd00	""	272	17	Množiny
2860	"Příklady s nulou, zlomkem a záporným číslem v exponentu"	tOuCdKqO6-s		844	243	Mocniny a odmocniny
2857	Úprava výrazů s odmocninami	VWlFMfPVmkU		477	243	Mocniny a odmocniny
2843	Úvod do umocňování	UCCNoXqCGZQ		325	243	Mocniny a odmocniny
2825	Odmocniny a reálná čísla	BpBh8gvMifs		619	243	Mocniny a odmocniny
2827	Částečné odmocňování	6QJtWfIiyZo		585	243	Mocniny a odmocniny
2468	Mocniny zlomků	oEgeUk_Ix2c		107	243	Mocniny a odmocniny
1949	"Rámování ""Kristýnina světa"" od Andrewa Wyetha"	S6d5oAS-jUc	""	191	336	MoMa
1939	Tlak + inkoust: Úvod do tisku z výšky	lR8yK_aKb2Q	""	110	336	MoMa
1938	Tlak a inkoust: Úvod do tisku z hloubky	4Q2oqG6S4Mk	""	95	336	MoMa
1159	"Williem de Kooning, Žena I, 1950-52"	WEYKoJTIHcE	""	220	336	MoMa
1199	"Cézanne, Zátiší s jablky, 1895-98 (MoMA)"	hH1a1v1JNAk	""	336	336	MoMa
535	"Brancusi, Pták v prostoru, 1928"	xWTzH7RV80g	""	159	336	MoMa
2175	Marina Abramović - Co je umění performance?	FcyYynulogY	""	116	336	MoMa
1680	"1913 | Napětí,  Lois Weber a Phillips Smalley"	ARysRxZJmaA	""	163	336	MoMa
1907	Umělecké pojmy v akci: Terpentýnový lept	fsaRisPpzjU	""	37	336	MoMa
1937	"1913 | ""Kontrast forem"" Fernanda Légera"	iKGCnjBi2sQ	""	140	336	MoMa
2372	"1913 | ""Klänge (Zvuky)""  Vasilij Kandinskij"	WdPMdGUeYGk	""	133	336	MoMa
1684	Umělecké pojmy v akci: Emulze	GpBD_1pT_mw	""	59	336	MoMa
1865	"Umělecké pojmy v akci: Barvy lomené bílou, černou a šedou"	q7STpNRwzzc	""	58	336	MoMa
1747	"Sklenice, kytara a láhev,  Pablo Picasso, 1913"	-jXFckR2yoY	""	129	336	MoMa
1718	Mark Rothko	JPoQeuWybIo	""	337	336	MoMa
1908	Umělecké pojmy v akci: Skvrny	0OrF-ls7wmM	""	51	336	MoMa
1864	Umělecké pojmy v akci: Špachtle	ajeETSrukxY	""	36	336	MoMa
1676	Futurismus	JHul281Kmtk	""	686	336	MoMa
1863	Konzervace: René Magritte - Falešné zrcadlo.	-bX9cFGKm1o	""	80	336	MoMa
1677	MoMA a abstraktní expresionismus	qh10-sfZNJE	""	314	336	MoMa
1966	Pět tipů jak učit o uměleckých dílech | Vzdělávací program MoMA	ONPYKR8jNn8	""	241	336	MoMa
1929	Úvod do tisku	-BYHn5Vum_A	""	109	336	MoMa
1865	"Umělecké pojmy v akci: Barvy lomené bílou, černou a šedou"	q7STpNRwzzc	""	58	111	MoMA  Muzeum moderního umění
1929	Úvod do tisku	-BYHn5Vum_A	""	109	111	MoMA  Muzeum moderního umění
